"Long","Lat","S_No_","USIN","State","District","Block_Mand","Village","CCE_Date","Target_Cro","QC_Status","Wet_Weight","Dry_Weight","Yield_kg_h","allahabad_10_oct_sm_30","allahabad_14_aug_sm_30","Allahabad_max_GS_30","Allahabad_max_VS_30","Allahabad_min_GS_30","Allahabad_min_VS_30","Allahabad_rf_GS_30","Allahabad_rf_VS_30","CCCI_Allahabad_30","CWSI_Allahabad_30","EVI_allahabad_20200930_30m","NDVI_allahabad_20200930_30m"
82.016409,25.075355,331,57308,"UTTAR PRADESH","Allahabad","Meja","Pathara","2020/11/22","Paddy - IR","Accepted",9.855,8.8695,1773.9,0.346388339996338,0.346147447824478,33.2339630126953,33.9734230041504,19.4466896057129,25.7751541137695,0.307189851999283,358.183441162109,0.49625363945961,0.689903974533081,0.625321805477142,0.605204880237579
82.011673,25.094239,332,57307,"UTTAR PRADESH","Allahabad","Meja","Pathara","2020/11/22","Paddy - IR","Accepted",20.05,18.045,3609,0.34687402844429,0.310779243707657,33.23291015625,33.9806442260742,19.4456539154053,25.7780876159668,0.230354756116867,344.004577636719,0.483622789382935,0.635192155838013,0.701932311058044,0.657866954803467
82.01469,25.100368,333,57306,"UTTAR PRADESH","Allahabad","Meja","Rauuni","2020/11/21","Paddy - IR","Accepted",16.82,15.138,3027.6,0.344678193330765,0.328863829374313,33.2323837280273,33.9842529296875,19.4451351165771,25.7795543670654,0.191937193274498,336.915161132812,0.503752768039703,0.604433715343475,0.712756633758545,0.67297226190567
82.003233,25.106931,334,57305,"UTTAR PRADESH","Allahabad","Meja","Kharka Dabar","2020/11/21","Paddy - IR","Accepted",9.09,8.181,1636.2,0.348987996578217,0.33708930015564,33.248119354248,33.9790649414062,19.4452114105225,25.7787113189697,0.204250261187553,335.496765136719,0.501388251781464,0.388406574726105,0.636369049549103,0.610921502113342
82.002207,25.115308,335,57304,"UTTAR PRADESH","Allahabad","Meja","Kharka Dabar","2020/11/21","Paddy - IR","Accepted",16.78,15.102,3020.4,0.350701779127121,0.346147388219833,33.2476806640625,33.9824905395508,19.4446907043457,25.7801322937012,0.163422539830208,328.784484863281,0.500285446643829,0.240102216601372,0.66089254617691,0.624410569667816
82.087722,25.214499,336,57303,"UTTAR PRADESH","Allahabad","Meja","Meja Khas","2020/11/21","Paddy - IR","Accepted",19.23,17.307,3461.4,-0.0220025852322578,0.325374126434326,33.1097602844238,34.0744552612305,19.4391002655029,25.8049945831299,0.0468436032533646,301.335296630859,0.499218225479126,0.662731885910034,0.475866943597794,0.524584829807281
82.088031,25.209499,337,57302,"UTTAR PRADESH","Allahabad","Meja","Diluan","2020/11/21","Paddy - IR","Accepted",8.585,7.7265,1545.3,0.344146102666855,0.312237054109573,33.110897064209,34.0695571899414,19.4396018981934,25.8032169342041,0.048600222915411,304.229705810547,0.502049148082733,0.639260649681091,0.524535715579987,0.564135313034058
82.088543,25.19561,338,57301,"UTTAR PRADESH","Allahabad","Meja","Amora","2020/11/21","Paddy - IR","Accepted",12.74,11.466,2293.2,0.341935306787491,0.303456962108612,33.1120300292969,34.0646591186523,19.4401016235352,25.801441192627,0.0503568388521671,307.124114990234,0.513246178627014,0.592873394489288,0.526224374771118,0.557326793670654
82.105342,25.19167,339,57300,"UTTAR PRADESH","Allahabad","Meja","Lotad","2020/11/21","Paddy - IR","Accepted",12.08,10.872,2174.4,0.269346982240677,0.347129434347153,33.0789985656738,34.0783462524414,19.4399967193604,25.8039245605469,0.0379870124161243,306.399017333984,0.503842413425446,0.492555201053619,0.418574243783951,0.433408588171005
82.10467,25.201065,340,57299,"UTTAR PRADESH","Allahabad","Meja","Amora","2020/11/21","Paddy - IR","Accepted",25.26,22.734,4546.8,0.350786089897156,0.304712802171707,33.0776901245117,34.0836143493652,19.4394989013672,25.8057899475098,0.0366040505468845,303.211273193359,0.545764148235321,0.513494431972504,0.596401929855347,0.600116431713104
82.096367,25.212333,341,57298,"UTTAR PRADESH","Allahabad","Meja","Lakhanpur","2020/11/21","Paddy - IR","Accepted",13.64,12.276,2455.2,0.313469290733337,0.340312361717224,33.0930709838867,34.0816688537598,19.4390525817871,25.806324005127,0.0410323478281498,300.679443359375,0.497928082942963,0.667689561843872,0.592453062534332,0.610547661781311
82.078445,25.041178,342,57297,"UTTAR PRADESH","Allahabad","Koraon","Javain","2020/11/22","Paddy - IR","Accepted",16.96,15.264,3052.8,0.347658753395081,0.336179941892624,33.1442604064941,33.9870910644531,19.4477062225342,25.7742156982422,0.261797845363617,401.539520263672,0.49196669459343,0.289203524589539,0.617512583732605,0.629127383232117
82.082685,25.039357,343,57296,"UTTAR PRADESH","Allahabad","Koraon","Javain","2020/11/22","Paddy - IR","Accepted",19.89,17.901,3580.2,0.34057143330574,0.336609899997711,33.130184173584,33.9862747192383,19.4481163024902,25.7730159759521,0.256570070981979,414.950286865234,0.513413369655609,0.421260088682175,0.704429924488068,0.676502168178558
