"Long","Lat","S_No_","USIN","State","District","Block_Mand","Village","CCE_Date","Target_Cro","QC_Status","Wet_Weight","Dry_Weight","Yield_kg_h","Bara_Banki_max_GS","Bara_Banki_max_VS","Bara_Banki_min_GS","Bara_Banki_min_VS","Bara_Banki_rf_GS","Bara_Banki_rf_VS","barabanki_10_oct_250m_sm","Barabanki_14_aug_sm_250m","CCCI_Barabanki","CWSI_Barabanki","EVI_241_UP_Bara","EVI_273_UP_Bara","NDVI_241_UP_Bara","NDVI_273_UP_Bara"
81.528664,26.944931,889,55960,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Khempur","2020/11/11","Paddy - IR","Accepted",13.24,11.916,2383.2,33.1360397338867,34.0172157287598,18.3214168548584,25.921443939209,0.0766534134745598,633.456176757812,0.333999007940292,0.340885728597641,0.460596919059753,0.343769311904907,0.365799993276596,0.497000008821487,0.620800018310547,0.78659999370575
81.302595,26.981057,890,55957,"UTTAR PRADESH","Barabanki","Nawabganj","Badagaon","2020/11/11","Paddy - IR","Accepted",5.855,5.2695,1053.9,33.1202011108398,34.1172180175781,18.3079872131348,26.2262840270996,0.461030453443527,467.952850341797,0.311862945556641,0.348005950450897,0.466951876878738,0.375808447599411,0.453700006008148,0.377499997615814,0.718299984931946,0.688300013542175
81.52709,26.941939,891,55954,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","vedik purwa","2020/11/11","Paddy - IR","Accepted",8.975,8.0775,1615.5,33.1360397338867,34.0172157287598,18.3214168548584,25.921443939209,0.0766534134745598,633.456176757812,0.329469680786133,0.357107818126678,0.454701811075211,0.298651129007339,0.392800003290176,0.350300014019012,0.574999988079071,0.643299996852875
81.313273,26.998783,894,55950,"UTTAR PRADESH","Barabanki","Ramnagar","Birauli","2020/11/11","Paddy - IR","Accepted",7.65,6.885,1377,33.1108474731445,34.1091079711914,18.3313369750977,26.2284336090088,0.384047716856003,475.697998046875,0.316973686218262,0.346460849046707,0.469531685113907,0.407108783721924,0.417699992656708,0.431300014257431,0.671500027179718,0.665899991989136
81.544759,27.00895,895,55949,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","goshuwa pur","2020/11/11","Paddy - IR","Accepted",12.28,11.052,2210.4,33.0978240966797,33.9779319763184,18.4054660797119,25.9403419494629,0.068631149828434,767.091857910156,0.327051371335983,0.30665111541748,0.493445724248886,0.289172440767288,0.381500005722046,0.38060000538826,0.749899983406067,0.656599998474121
81.3347,27.013819,896,55944,"UTTAR PRADESH","Barabanki","Ramnagar","Dhabainpurva","2020/11/11","Paddy - IR","Accepted",6.395,5.7555,1151.1,33.0928840637207,34.0923271179199,18.3760089874268,26.2307052612305,0.24222420156002,488.079528808594,0.335533440113068,0.276565074920654,0.447696298360825,0.454706430435181,0.578400015830994,0.490799993276596,0.882200002670288,0.734399974346161
81.525518,27.013188,897,55943,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Shekh Pur Tutaru","2020/11/11","Paddy - IR","Accepted",9.27,8.343,1668.6,33.0918731689453,33.9844169616699,18.4140167236328,25.9742031097412,0.059306837618351,753.077575683594,0.328334122896194,0.355005890130997,0.459430783987045,0.191300556063652,0.234699994325638,0.459600001573563,0.327199995517731,0.73989999294281
81.329542,27.014614,898,55942,"UTTAR PRADESH","Barabanki","Ramnagar","Bindaura","2020/11/11","Paddy - IR","Accepted",11.23,10.107,2021.4,33.0929374694824,34.0980072021484,18.3740081787109,26.2442054748535,0.300335377454758,484.535827636719,0.329812943935394,0.341475397348404,0.472015649080276,0.435014575719833,0.533900022506714,0.383100003004074,0.854499995708466,0.578299999237061
81.522055,27.012297,899,55941,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Shekh Pur Tutaru","2020/11/11","Paddy - IR","Accepted",9.38,8.442,1688.4,33.0918731689453,33.9844169616699,18.4140167236328,25.9742031097412,0.059306837618351,753.077575683594,0.334187716245651,0.280638784170151,0.483810633420944,0.159404873847961,0.261000007390976,0.462300002574921,0.691200017929077,0.76690000295639
81.510438,27.005262,901,55939,"UTTAR PRADESH","Barabanki","Sirauli Gauspur","Sahnimau","2020/11/11","Paddy - IR","Accepted",7.72,6.948,1389.6,33.0983581542969,33.9946899414062,18.3984508514404,25.9798278808594,0.0583618022501469,720.437316894531,0.326521128416061,0.330246448516846,0.43975418806076,0.132104620337486,0.416000008583069,0.388999998569489,0.750800013542175,0.711199998855591
